,id,publish_date,sold_date,days_to_sell
32432,189470,2017-05-17,2017-05-22,5
32433,189521,2017-05-18,2017-06-01,14
32434,189522,2017-05-18,2017-06-17,30
32435,189528,2017-05-18,2017-06-01,14
32436,189532,2017-05-18,2017-06-03,16
32437,189534,2017-05-18,2017-06-09,22
32438,189538,2017-05-18,2017-06-17,30
32439,189545,2017-05-18,2017-05-25,7
32440,189547,2017-05-18,2017-06-05,18
32441,189569,2017-05-18,2017-06-02,15
32442,189571,2017-05-18,2017-05-19,1
32443,189575,2017-05-18,2017-05-31,13
32444,189624,2017-05-18,2017-05-24,6
32445,189627,2017-05-18,2017-06-02,15
32446,189644,2017-05-18,2017-06-02,15
32447,189667,2017-05-18,2017-06-09,22
32448,189670,2017-05-18,2017-06-09,22
32449,189728,2017-05-18,2017-05-31,13
32450,189729,2017-05-18,2017-06-10,23
32451,189730,2017-05-18,2017-06-02,15
32452,189735,2017-05-18,2017-06-03,16
32453,189736,2017-05-18,2017-08-11,85
32454,189738,2017-05-18,2017-06-16,29
32455,189742,2017-05-18,2017-06-16,29
32456,189743,2017-05-18,2017-06-29,42
32457,189745,2017-05-18,2017-07-09,52
32458,189750,2017-05-18,2017-06-30,43
32459,189754,2017-05-18,2017-06-29,42
32460,189756,2017-05-18,2017-05-25,7
32461,189758,2017-05-18,2017-06-02,15
32462,189762,2017-05-18,2017-05-26,8
32463,189763,2017-05-18,2017-05-24,6
32464,189769,2017-05-18,2017-06-02,15
32465,189902,2017-05-18,2017-05-25,7
32466,189903,2017-05-18,2017-06-02,15
32467,189910,2017-05-18,2017-06-02,15
32468,189914,2017-05-18,2017-05-27,9
32469,189923,2017-05-18,2017-07-09,52
32470,189970,2017-05-18,2017-05-25,7
32471,189974,2017-05-18,2017-05-30,12
32472,189981,2017-05-18,2017-06-02,15
32473,189982,2017-05-18,2017-08-25,99
32474,189984,2017-05-18,2017-06-02,15
32475,189987,2017-05-18,2017-06-01,14
32476,189988,2017-05-18,2017-05-24,6
32477,189989,2017-05-18,2017-05-26,8
32478,189991,2017-05-18,2017-06-10,23
32479,189994,2017-05-18,2017-06-02,15
32480,189995,2017-05-18,2017-06-03,16
32481,189996,2017-05-18,2017-05-31,13
32482,189997,2017-05-18,2017-06-09,22
32483,190010,2017-05-18,2017-05-23,5
32484,190013,2017-05-18,2017-06-01,14
32485,190016,2017-05-18,2017-06-29,42
32486,190019,2017-05-18,2017-06-03,16
32487,190021,2017-05-18,2017-08-24,98
32488,190026,2017-05-18,2017-06-02,15
32489,190027,2017-05-18,2017-06-03,16
32490,190031,2017-05-18,2017-06-02,15
32491,190033,2017-05-18,2017-06-13,26
32492,190035,2017-05-18,2017-07-07,50
32493,190036,2017-05-18,2017-05-31,13
32494,190054,2017-05-18,2017-05-23,5
32495,190063,2017-05-18,2017-06-09,22
32496,190096,2017-05-19,2017-06-01,13
32497,190098,2017-05-19,2017-06-01,13
32498,190114,2017-05-19,2017-06-04,16
32499,190115,2017-05-19,2017-05-20,1
32500,190116,2017-05-19,2017-06-03,15
32501,190117,2017-05-19,2017-06-12,24
32502,190120,2017-05-19,2017-06-06,18
32503,190127,2017-05-19,2017-07-04,46
32504,190131,2017-05-19,2017-06-02,14
32505,190133,2017-05-19,2017-08-10,83
32506,190147,2017-05-19,2017-06-09,21
32507,190149,2017-05-19,2017-07-05,47
32508,190154,2017-05-19,2017-06-10,22
32509,190155,2017-05-19,2017-06-03,15
32510,190160,2017-05-19,2017-05-25,6
32511,190161,2017-05-19,2017-06-01,13
32512,190162,2017-05-19,2017-05-31,12
32513,190163,2017-05-19,2017-06-03,15
32514,190164,2017-05-19,2017-06-03,15
32515,190170,2017-05-19,2017-06-03,15
32516,190175,2017-05-19,2017-06-03,15
32517,190183,2017-05-19,2017-06-15,27
32518,190186,2017-05-19,2017-06-06,18
32519,190188,2017-05-19,2017-05-25,6
32520,190189,2017-05-19,2017-06-03,15
32521,190191,2017-05-19,2017-06-03,15
32522,190192,2017-05-19,2017-08-17,90
32523,190198,2017-05-19,2017-06-02,14
32524,190200,2017-05-19,2017-08-24,97
32525,190205,2017-05-19,2017-06-02,14
32526,190210,2017-05-19,2017-06-03,15
32527,190221,2017-05-19,2017-06-10,22
32528,190224,2017-05-19,2017-05-31,12
32529,190226,2017-05-19,2017-07-11,53
32530,190230,2017-05-19,2017-06-01,13
32531,190234,2017-05-19,2017-06-29,41
32532,190236,2017-05-19,2017-05-26,7
32533,190247,2017-05-19,2017-06-15,27
32534,190263,2017-05-19,2017-06-29,41
32535,190264,2017-05-19,2017-06-10,22
32536,190265,2017-05-19,2017-06-17,29
32537,190266,2017-05-19,2017-06-09,21
32538,190267,2017-05-19,2017-07-08,50
32539,190268,2017-05-19,2017-06-10,22
32540,190270,2017-05-19,2017-06-29,41
32541,190275,2017-05-19,2017-06-11,23
32542,190299,2017-05-19,2017-06-01,13
32543,190300,2017-05-19,2017-06-07,19
32544,190308,2017-05-19,2017-06-13,25
32545,190309,2017-05-19,2017-05-27,8
32546,190310,2017-05-19,2017-06-05,17
32547,190311,2017-05-19,2017-05-31,12
32548,190315,2017-05-19,2017-06-15,27
32549,190323,2017-05-19,2017-06-17,29
32550,190324,2017-05-19,2017-06-03,15
32551,190328,2017-05-19,2017-08-18,91
32552,190457,2017-05-19,2017-06-03,15
32553,190458,2017-05-19,2017-06-02,14
32554,190459,2017-05-19,2017-07-20,62
32555,190463,2017-05-19,2017-06-01,13
32556,190466,2017-05-19,2017-07-18,60
32557,190468,2017-05-19,2017-06-09,21
32558,190469,2017-05-19,2017-06-02,14
32559,190471,2017-05-19,2017-06-09,21
32560,190474,2017-05-19,2017-07-07,49
32561,190481,2017-05-19,2017-06-10,22
32562,190486,2017-05-19,2017-06-14,26
32563,190488,2017-05-19,2017-05-31,12
32564,190496,2017-05-19,2017-05-25,6
32565,190500,2017-05-19,2017-06-16,28
32566,190502,2017-05-19,2017-06-09,21
32567,190503,2017-05-19,2017-05-23,4
32568,190514,2017-05-19,2017-06-01,13
32569,190515,2017-05-19,2017-06-09,21
32570,190516,2017-05-19,2017-06-01,13
32571,190517,2017-05-19,2017-06-02,14
32572,190518,2017-05-19,2017-06-02,14
32573,190523,2017-05-19,2017-06-01,13
32574,190524,2017-05-19,2017-06-29,41
32575,190528,2017-05-19,2017-05-26,7
32576,190529,2017-05-19,2017-06-04,16
32577,190530,2017-05-19,2017-06-02,14
32578,190533,2017-05-19,2017-06-29,41
32579,190538,2017-05-19,2017-06-30,42
32580,190539,2017-05-19,2017-05-27,8
32581,190540,2017-05-19,2017-08-24,97
32582,190541,2017-05-19,2017-06-03,15
32583,190550,2017-05-19,2017-05-27,8
32584,190551,2017-05-19,2017-06-14,26
32585,190556,2017-05-19,2017-06-01,13
32586,190557,2017-05-19,2017-05-31,12
32587,190558,2017-05-19,2017-06-03,15
32588,190563,2017-05-19,2017-06-01,13
32589,190565,2017-05-19,2017-06-12,24
32590,190567,2017-05-19,2017-05-31,12
32591,190570,2017-05-19,2017-06-02,14
32592,190571,2017-05-19,2017-06-01,13
32593,190572,2017-05-19,2017-05-27,8
32594,190573,2017-05-19,2017-06-02,14
32595,190576,2017-05-19,2017-06-02,14
32596,190580,2017-05-19,2017-06-01,13
32597,190582,2017-05-19,2017-05-25,6
32598,190583,2017-05-19,2017-06-02,14
32599,190584,2017-05-19,2017-07-09,51
32600,190585,2017-05-19,2017-06-02,14
32601,190586,2017-05-19,2017-06-12,24
32602,190587,2017-05-19,2017-07-07,49
32603,190590,2017-05-19,2017-06-01,13
32604,190591,2017-05-19,2017-06-01,13
32605,190592,2017-05-19,2017-06-09,21
32606,190593,2017-05-19,2017-06-03,15
32607,190594,2017-05-19,2017-06-03,15
32608,190595,2017-05-19,2017-06-02,14
32609,190596,2017-05-19,2017-06-29,41
32610,190597,2017-05-19,2017-06-09,21
32611,190598,2017-05-19,2017-06-02,14
32612,190599,2017-05-19,2017-05-25,6
32613,190600,2017-05-19,2017-06-02,14
32614,190601,2017-05-19,2017-05-25,6
32615,190602,2017-05-19,2017-06-29,41
32616,190604,2017-05-19,2017-06-03,15
32617,190609,2017-05-19,2017-06-06,18
32618,190613,2017-05-19,2017-05-20,1
32619,190631,2017-05-19,2017-06-01,13
32620,190643,2017-05-19,2017-06-02,14
32621,190672,2017-05-20,2017-06-30,41
32622,190674,2017-05-20,2017-06-15,26
32623,190676,2017-05-20,2017-06-09,20
32624,190681,2017-05-20,2017-05-29,9
32625,190682,2017-05-20,2017-05-24,4
32626,190696,2017-05-20,2017-08-18,90
32627,190698,2017-05-20,2017-06-02,13
32628,190701,2017-05-20,2017-06-02,13
32629,190702,2017-05-20,2017-06-29,40
32630,190703,2017-05-20,2017-06-10,21
32631,190733,2017-05-20,2017-06-01,12
32632,190736,2017-05-20,2017-06-01,12
32633,190737,2017-05-20,2017-07-06,47
32634,190741,2017-05-20,2017-06-01,12
32635,190779,2017-05-20,2017-06-14,25
32636,190781,2017-05-20,2017-06-03,14
32637,190786,2017-05-20,2017-05-26,6
32638,190787,2017-05-20,2017-06-02,13
32639,190796,2017-05-20,2017-06-01,12
32640,190798,2017-05-20,2017-06-03,14
32641,190818,2017-05-20,2017-05-31,11
32642,190821,2017-05-20,2017-06-01,12
32643,190822,2017-05-20,2017-06-01,12
32644,190825,2017-05-20,2017-05-30,10
32645,190826,2017-05-20,2017-06-01,12
32646,190827,2017-05-20,2017-05-27,7
32647,190831,2017-05-20,2017-05-31,11
32648,190832,2017-05-20,2017-06-02,13
32649,190833,2017-05-20,2017-06-01,12
32650,190835,2017-05-20,2017-06-09,20
32651,190839,2017-05-20,2017-05-24,4
32652,190840,2017-05-20,2017-06-06,17
32653,190841,2017-05-20,2017-06-02,13
32654,190843,2017-05-20,2017-06-01,12
32655,190845,2017-05-20,2017-06-02,13
32656,190847,2017-05-20,2017-06-16,27
32657,190848,2017-05-20,2017-06-02,13
32658,190849,2017-05-20,2017-06-15,26
32659,190858,2017-05-20,2017-06-03,14
32660,190867,2017-05-20,2017-06-01,12
32661,190869,2017-05-20,2017-06-05,16
32662,190872,2017-05-20,2017-06-17,28
32663,190882,2017-05-20,2017-06-01,12
32664,190897,2017-05-20,2017-06-02,13
32665,190899,2017-05-20,2017-06-06,17
32666,190907,2017-05-20,2017-05-25,5
32667,190909,2017-05-20,2017-06-16,27
32668,190912,2017-05-20,2017-06-01,12
32669,190913,2017-05-20,2017-06-09,20
32670,190914,2017-05-20,2017-06-06,17
32671,190920,2017-05-20,2017-06-01,12
32672,190926,2017-05-20,2017-06-03,14
32673,190927,2017-05-20,2017-06-03,14
32674,190943,2017-05-20,2017-06-02,13
32675,190945,2017-05-20,2017-05-24,4
32676,190980,2017-05-20,2017-06-01,12
32677,190986,2017-05-20,2017-06-01,12
32678,190990,2017-05-20,2017-05-27,7
32679,190993,2017-05-20,2017-07-01,42
32680,190994,2017-05-20,2017-07-01,42
32681,191001,2017-05-20,2017-08-25,97
32682,191003,2017-05-20,2017-06-01,12
32683,191009,2017-05-20,2017-06-16,27
32684,191011,2017-05-20,2017-05-31,11
32685,191040,2017-05-20,2017-06-01,12
32686,191049,2017-05-20,2017-06-29,40
32687,191051,2017-05-20,2017-05-25,5
32688,191063,2017-05-20,2017-05-25,5
32689,191064,2017-05-20,2017-05-31,11
32690,191073,2017-05-20,2017-06-14,25
32691,191074,2017-05-20,2017-06-29,40
32692,191075,2017-05-20,2017-06-03,14
32693,191080,2017-05-20,2017-06-09,20
32694,191081,2017-05-20,2017-06-06,17
32695,191084,2017-05-20,2017-06-29,40
32696,191090,2017-05-20,2017-05-24,4
32697,191104,2017-05-20,2017-06-13,24
32698,191110,2017-05-20,2017-06-29,40
32699,191117,2017-05-20,2017-07-15,56
32700,191122,2017-05-20,2017-06-03,14
32701,191124,2017-05-20,2017-06-16,27
32702,191133,2017-05-20,2017-06-29,40
32703,191134,2017-05-20,2017-06-09,20
32704,191150,2017-05-20,2017-06-14,25
32705,191152,2017-05-20,2017-08-25,97
32706,191153,2017-05-20,2017-06-29,40
32707,191154,2017-05-20,2017-07-19,60
32708,191156,2017-05-20,2017-08-16,88
32709,191237,2017-05-20,2017-07-13,54
32710,191400,2017-05-20,2017-06-05,16
32711,191402,2017-05-20,2017-05-31,11
32712,191403,2017-05-20,2017-06-06,17
32713,191405,2017-05-20,2017-05-28,8
32714,191406,2017-05-20,2017-05-29,9
32715,191407,2017-05-20,2017-05-30,10
32716,191412,2017-05-20,2017-07-13,54
32717,191420,2017-05-20,2017-06-06,17
32718,191421,2017-05-20,2017-08-03,75
32719,191422,2017-05-20,2017-06-09,20
32720,191423,2017-05-20,2017-08-10,82
32721,191426,2017-05-20,2017-05-21,1
32722,191427,2017-05-20,2017-06-02,13
32723,191428,2017-05-20,2017-06-02,13
32724,191429,2017-05-20,2017-08-10,82
32725,191435,2017-05-20,2017-06-02,13
32726,191437,2017-05-20,2017-06-16,27
32727,191443,2017-05-20,2017-05-25,5
32728,191445,2017-05-20,2017-06-29,40
32729,191446,2017-05-20,2017-06-29,40
32730,191450,2017-05-20,2017-06-02,13
32731,191451,2017-05-20,2017-06-12,23
32732,191459,2017-05-20,2017-08-18,90
32733,191468,2017-05-20,2017-06-09,20
32734,191470,2017-05-20,2017-05-31,11
32735,191471,2017-05-20,2017-06-02,13
32736,191472,2017-05-20,2017-06-10,21
32737,191473,2017-05-20,2017-06-30,41
32738,191474,2017-05-20,2017-06-13,24
32739,191475,2017-05-20,2017-06-06,17
32740,191479,2017-05-20,2017-07-08,49
32741,191480,2017-05-20,2017-06-02,13
32742,191490,2017-05-20,2017-06-01,12
32743,191492,2017-05-20,2017-06-29,40
32744,191497,2017-05-20,2017-06-05,16
32745,191499,2017-05-20,2017-06-17,28
32746,191511,2017-05-20,2017-06-01,12
32747,191514,2017-05-20,2017-06-01,12
32748,191519,2017-05-20,2017-06-06,17
32749,191524,2017-05-20,2017-05-22,2
32750,191526,2017-05-20,2017-06-02,13
32751,191528,2017-05-20,2017-05-31,11
32752,191530,2017-05-20,2017-06-29,40
32753,191531,2017-05-20,2017-06-29,40
32754,191532,2017-05-20,2017-06-29,40
32755,191541,2017-05-20,2017-05-26,6
32756,191545,2017-05-20,2017-06-09,20
32757,191547,2017-05-20,2017-06-29,40
32758,191553,2017-05-20,2017-06-03,14
32759,191556,2017-05-20,2017-05-29,9
32760,191562,2017-05-20,2017-06-16,27
32761,191564,2017-05-20,2017-06-03,14
32762,191566,2017-05-20,2017-06-02,13
32763,191568,2017-05-20,2017-06-14,25
32764,191579,2017-05-20,2017-05-31,11
32765,191581,2017-05-20,2017-08-19,91
32766,191586,2017-05-20,2017-06-15,26
32767,191588,2017-05-20,2017-05-25,5
32768,191591,2017-05-20,2017-08-12,84
32769,191592,2017-05-20,2017-06-02,13
32770,191596,2017-05-20,2017-06-03,14
32771,191600,2017-05-20,2017-05-24,4
32772,191601,2017-05-20,2017-06-07,18
32773,191602,2017-05-20,2017-06-14,25
32774,191603,2017-05-20,2017-06-09,20
32775,191604,2017-05-20,2017-06-02,13
32776,191609,2017-05-20,2017-05-26,6
32777,191612,2017-05-20,2017-06-02,13
32778,191614,2017-05-20,2017-07-14,55
32779,191616,2017-05-20,2017-06-29,40
32780,191617,2017-05-20,2017-06-05,16
32781,191618,2017-05-20,2017-06-03,14
32782,191620,2017-05-20,2017-06-01,12
32783,191622,2017-05-20,2017-06-10,21
32784,191624,2017-05-20,2017-06-10,21
32785,191625,2017-05-20,2017-07-27,68
32786,191627,2017-05-20,2017-07-14,55
32787,191628,2017-05-20,2017-05-27,7
32788,191629,2017-05-20,2017-07-12,53
32789,191631,2017-05-20,2017-06-06,17
32790,191632,2017-05-20,2017-06-03,14
32791,191634,2017-05-20,2017-06-14,25
32792,191635,2017-05-20,2017-05-31,11
32793,191636,2017-05-20,2017-06-29,40
32794,191637,2017-05-20,2017-05-31,11
32795,191638,2017-05-20,2017-06-12,23
32796,191639,2017-05-20,2017-06-02,13
32797,191641,2017-05-20,2017-06-10,21
32798,191642,2017-05-20,2017-07-13,54
32799,191644,2017-05-20,2017-06-09,20
32800,191648,2017-05-20,2017-06-30,41
32801,191650,2017-05-20,2017-06-02,13
32802,191651,2017-05-20,2017-05-26,6
32803,191652,2017-05-20,2017-06-15,26
32804,191653,2017-05-20,2017-06-29,40
32805,191655,2017-05-20,2017-05-30,10
32806,191656,2017-05-20,2017-05-21,1
32807,191657,2017-05-20,2017-06-03,14
32808,191658,2017-05-20,2017-06-09,20
32809,191661,2017-05-20,2017-06-01,12
32810,191670,2017-05-20,2017-06-03,14
32811,191671,2017-05-20,2017-06-02,13
32812,191672,2017-05-20,2017-06-02,13
32813,191676,2017-05-20,2017-06-01,12
32814,191677,2017-05-20,2017-06-03,14
32815,191678,2017-05-20,2017-06-01,12
32816,191680,2017-05-20,2017-05-24,4
32817,191681,2017-05-20,2017-08-10,82
32818,191688,2017-05-20,2017-06-03,14
32819,191704,2017-05-20,2017-06-01,12
32820,191707,2017-05-20,2017-06-03,14
32821,191724,2017-05-20,2017-06-03,14
32822,191728,2017-05-20,2017-06-16,27
32823,191729,2017-05-20,2017-06-02,13
32824,191732,2017-05-20,2017-05-25,5
32825,191769,2017-05-21,2017-06-04,14
32826,191772,2017-05-21,2017-06-10,20
32827,191773,2017-05-21,2017-06-10,20
32828,191790,2017-05-21,2017-05-31,10
32829,191831,2017-05-21,2017-06-10,20
32830,191834,2017-05-21,2017-08-10,81
32831,191888,2017-05-21,2017-05-30,9
32832,191937,2017-05-21,2017-06-01,11
32833,191943,2017-05-21,2017-06-01,11
32834,191952,2017-05-21,2017-06-02,12
32835,191955,2017-05-21,2017-06-09,19
32836,191956,2017-05-21,2017-06-04,14
32837,191960,2017-05-21,2017-06-01,11
32838,191961,2017-05-21,2017-06-02,12
32839,191962,2017-05-21,2017-06-02,12
32840,191964,2017-05-21,2017-06-09,19
32841,191965,2017-05-21,2017-06-01,11
32842,191966,2017-05-21,2017-05-27,6
32843,191967,2017-05-21,2017-06-02,12
32844,191969,2017-05-21,2017-06-06,16
32845,191970,2017-05-21,2017-06-01,11
32846,191974,2017-05-21,2017-06-01,11
32847,191976,2017-05-21,2017-06-02,12
32848,191979,2017-05-21,2017-07-07,47
32849,191980,2017-05-21,2017-05-23,2
32850,192058,2017-05-22,2017-06-17,26
32851,192081,2017-05-22,2017-06-09,18
32852,192089,2017-05-22,2017-05-26,4
32853,192189,2017-05-23,2017-05-25,2
32854,192198,2017-05-23,2017-05-25,2
32855,192230,2017-05-23,2017-06-10,18
32856,192251,2017-05-23,2017-06-01,9
32857,192257,2017-05-23,2017-05-25,2
32858,192277,2017-05-23,2017-08-02,71
32859,192346,2017-05-23,2017-06-29,37
32860,192350,2017-05-23,2017-06-29,37
32861,192354,2017-05-23,2017-06-29,37
32862,192355,2017-05-23,2017-06-03,11
32863,192356,2017-05-23,2017-06-09,17
32864,192359,2017-05-23,2017-06-13,21
32865,192377,2017-05-23,2017-08-19,88
32866,192390,2017-05-23,2017-07-21,59
32867,192487,2017-05-23,2017-07-06,44
32868,192495,2017-05-23,2017-07-12,50
32869,192568,2017-05-23,2017-06-01,9
32870,192587,2017-05-23,2017-06-10,18
32871,192589,2017-05-23,2017-06-14,22
32872,192602,2017-05-23,2017-07-27,65
32873,192603,2017-05-23,2017-07-27,65
32874,192605,2017-05-23,2017-07-15,53
32875,192606,2017-05-23,2017-07-15,53
32876,192649,2017-05-24,2017-06-29,36
32877,192657,2017-05-24,2017-06-17,24
32878,192659,2017-05-24,2017-06-29,36
32879,192662,2017-05-24,2017-06-09,16
32880,192678,2017-05-24,2017-06-09,16
32881,192679,2017-05-24,2017-08-12,80
32882,192690,2017-05-24,2017-06-13,20
32883,192697,2017-05-24,2017-06-29,36
32884,192712,2017-05-24,2017-07-24,61
32885,192717,2017-05-24,2017-08-17,85
32886,192718,2017-05-24,2017-08-18,86
32887,192719,2017-05-24,2017-08-10,78
32888,192720,2017-05-24,2017-06-09,16
32889,192721,2017-05-24,2017-06-01,8
32890,192732,2017-05-24,2017-06-29,36
32891,192750,2017-05-24,2017-06-13,20
32892,192809,2017-05-24,2017-06-16,23
32893,192810,2017-05-24,2017-08-16,84
32894,192812,2017-05-24,2017-07-08,45
32895,192816,2017-05-24,2017-08-24,92
32896,192819,2017-05-24,2017-07-13,50
32897,192820,2017-05-24,2017-06-29,36
32898,192822,2017-05-24,2017-08-10,78
32899,192823,2017-05-24,2017-06-10,17
32900,192845,2017-05-24,2017-07-28,65
32901,192881,2017-05-24,2017-08-10,78
32902,192960,2017-05-24,2017-06-12,19
32903,192962,2017-05-24,2017-06-16,23
32904,192972,2017-05-24,2017-08-12,80
32905,192974,2017-05-24,2017-06-29,36
32906,192975,2017-05-24,2017-06-16,23
32907,192977,2017-05-24,2017-06-09,16
32908,192979,2017-05-24,2017-06-13,20
32909,192984,2017-05-24,2017-06-03,10
32910,192991,2017-05-24,2017-06-16,23
32911,193047,2017-05-24,2017-06-03,10
32912,193049,2017-05-24,2017-06-01,8
32913,193050,2017-05-24,2017-06-09,16
32914,193058,2017-05-24,2017-05-25,1
32915,193073,2017-05-24,2017-06-29,36
32916,193083,2017-05-24,2017-06-13,20
32917,193086,2017-05-24,2017-05-27,3
32918,193088,2017-05-24,2017-07-14,51
32919,193090,2017-05-24,2017-07-31,68
32920,193091,2017-05-24,2017-06-06,13
32921,193093,2017-05-24,2017-06-15,22
32922,193095,2017-05-24,2017-08-25,93
32923,193109,2017-05-24,2017-08-24,92
32924,193110,2017-05-24,2017-06-01,8
32925,193116,2017-05-24,2017-06-01,8
32926,193147,2017-05-25,2017-06-10,16
32927,193148,2017-05-25,2017-06-09,15
32928,193151,2017-05-25,2017-06-29,35
32929,193152,2017-05-25,2017-07-05,41
32930,193172,2017-05-25,2017-07-18,54
32931,193179,2017-05-25,2017-06-02,8
32932,193200,2017-05-25,2017-06-29,35
32933,193203,2017-05-25,2017-08-03,70
32934,193206,2017-05-25,2017-06-10,16
32935,193221,2017-05-25,2017-06-02,8
32936,193222,2017-05-25,2017-06-29,35
32937,193227,2017-05-25,2017-06-14,20
32938,193228,2017-05-25,2017-06-09,15
32939,193237,2017-05-25,2017-06-13,19
32940,193243,2017-05-25,2017-06-14,20
32941,193246,2017-05-25,2017-06-29,35
32942,193248,2017-05-25,2017-06-10,16
32943,193250,2017-05-25,2017-07-01,37
32944,193279,2017-05-25,2017-06-09,15
32945,193296,2017-05-25,2017-06-29,35
32946,193298,2017-05-25,2017-06-12,18
32947,193309,2017-05-25,2017-06-13,19
32948,193313,2017-05-25,2017-06-10,16
32949,193322,2017-05-25,2017-06-15,21
32950,193333,2017-05-25,2017-06-15,21
32951,193366,2017-05-25,2017-06-29,35
32952,193405,2017-05-25,2017-06-10,16
32953,193406,2017-05-25,2017-06-29,35
32954,193408,2017-05-25,2017-07-19,55
32955,193418,2017-05-25,2017-06-03,9
32956,193419,2017-05-25,2017-06-29,35
32957,193421,2017-05-25,2017-06-14,20
32958,193427,2017-05-25,2017-06-06,12
32959,193436,2017-05-25,2017-08-24,91
32960,193442,2017-05-25,2017-06-09,15
32961,193447,2017-05-25,2017-06-29,35
32962,193539,2017-05-25,2017-06-29,35
32963,193655,2017-05-25,2017-06-16,22
32964,193669,2017-05-25,2017-06-13,19
32965,193678,2017-05-25,2017-07-04,40
32966,193684,2017-05-25,2017-06-09,15
32967,193685,2017-05-25,2017-07-04,40
32968,193729,2017-05-25,2017-06-02,8
32969,193732,2017-05-25,2017-06-09,15
32970,193739,2017-05-25,2017-06-11,17
32971,193740,2017-05-25,2017-06-07,13
32972,193744,2017-05-25,2017-06-02,8
32973,193746,2017-05-25,2017-06-10,16
32974,193752,2017-05-25,2017-06-12,18
32975,193761,2017-05-25,2017-06-09,15
32976,193762,2017-05-25,2017-06-15,21
32977,193769,2017-05-25,2017-06-09,15
32978,193776,2017-05-25,2017-06-10,16
32979,193779,2017-05-25,2017-06-03,9
32980,193787,2017-05-25,2017-06-29,35
32981,193794,2017-05-25,2017-07-05,41
32982,193795,2017-05-25,2017-08-26,93
32983,193796,2017-05-25,2017-06-17,23
32984,193797,2017-05-25,2017-06-09,15
32985,193798,2017-05-25,2017-06-10,16
32986,193799,2017-05-25,2017-06-29,35
32987,193801,2017-05-25,2017-07-10,46
32988,193802,2017-05-25,2017-06-29,35
32989,193803,2017-05-25,2017-06-13,19
32990,193804,2017-05-25,2017-06-06,12
32991,193805,2017-05-25,2017-06-06,12
32992,193807,2017-05-25,2017-07-18,54
32993,193809,2017-05-25,2017-06-13,19
32994,193810,2017-05-25,2017-06-01,7
32995,193811,2017-05-25,2017-06-09,15
32996,193813,2017-05-25,2017-06-09,15
32997,193814,2017-05-25,2017-05-29,4
32998,193815,2017-05-25,2017-06-03,9
32999,193816,2017-05-25,2017-06-09,15
33000,193817,2017-05-25,2017-06-11,17
33001,193819,2017-05-25,2017-08-19,86
33002,193820,2017-05-25,2017-06-09,15
33003,193821,2017-05-25,2017-06-14,20
33004,193823,2017-05-25,2017-06-16,22
33005,193847,2017-05-25,2017-06-15,21
33006,193854,2017-05-25,2017-06-01,7
33007,193855,2017-05-25,2017-06-29,35
33008,193856,2017-05-25,2017-06-14,20
33009,193894,2017-05-26,2017-06-16,21
33010,193895,2017-05-26,2017-06-17,22
33011,193896,2017-05-26,2017-06-15,20
33012,193899,2017-05-26,2017-06-13,18
33013,193900,2017-05-26,2017-06-29,34
33014,193902,2017-05-26,2017-06-02,7
33015,193932,2017-05-26,2017-06-09,14
33016,193936,2017-05-26,2017-06-29,34
33017,193966,2017-05-26,2017-06-09,14
33018,193967,2017-05-26,2017-06-10,15
33019,193969,2017-05-26,2017-06-09,14
33020,193971,2017-05-26,2017-06-07,12
33021,193972,2017-05-26,2017-06-09,14
33022,193974,2017-05-26,2017-06-01,6
33023,193978,2017-05-26,2017-06-16,21
33024,193980,2017-05-26,2017-06-09,14
33025,194037,2017-05-26,2017-06-13,18
33026,194042,2017-05-26,2017-06-16,21
33027,194048,2017-05-26,2017-06-10,15
33028,194055,2017-05-26,2017-05-29,3
33029,194100,2017-05-26,2017-06-15,20
33030,194102,2017-05-26,2017-06-29,34
33031,194103,2017-05-26,2017-06-03,8
33032,194105,2017-05-26,2017-06-17,22
33033,194107,2017-05-26,2017-06-10,15
33034,194108,2017-05-26,2017-06-11,16
33035,194109,2017-05-26,2017-06-17,22
33036,194113,2017-05-26,2017-06-29,34
33037,194114,2017-05-26,2017-06-10,15
33038,194115,2017-05-26,2017-06-10,15
33039,194117,2017-05-26,2017-06-09,14
33040,194118,2017-05-26,2017-08-10,76
33041,194120,2017-05-26,2017-06-12,17
33042,194122,2017-05-26,2017-06-29,34
33043,194123,2017-05-26,2017-06-10,15
33044,194124,2017-05-26,2017-08-17,83
33045,194140,2017-05-26,2017-06-09,14
33046,194142,2017-05-26,2017-05-30,4
33047,194144,2017-05-26,2017-06-16,21
33048,194145,2017-05-26,2017-06-02,7
33049,194146,2017-05-26,2017-06-09,14
33050,194147,2017-05-26,2017-07-12,47
33051,194148,2017-05-26,2017-06-03,8
33052,194150,2017-05-26,2017-06-17,22
33053,194162,2017-05-26,2017-06-02,7
33054,194176,2017-05-27,2017-06-09,13
33055,194183,2017-05-27,2017-06-10,14
33056,194196,2017-05-27,2017-06-17,21
33057,194197,2017-05-27,2017-06-11,15
33058,194199,2017-05-27,2017-06-06,10
33059,194202,2017-05-27,2017-06-10,14
33060,194203,2017-05-27,2017-06-01,5
33061,194204,2017-05-27,2017-06-14,18
33062,194210,2017-05-27,2017-06-09,13
33063,194216,2017-05-27,2017-06-09,13
33064,194218,2017-05-27,2017-05-30,3
33065,194221,2017-05-27,2017-06-09,13
33066,194224,2017-05-27,2017-06-13,17
